transaction_id,bill_date,store_id,customer_id,product_id,supplier_id,channel,quantity,mrp,discount_pct,discount_amount,sale_price,total_sale_amount,total_cost,gross_profit,gross_margin_pct,payment_mode,is_festive_period,festival_name,return_flag,date_id
TXN00027135,2024-12-07,STR01344,CUS19516,PRD01210,SUP023,In-Store,4,₹359.00,6.65%,₹23.87,₹335.13,"₹1,340.52","₹1,158.56",₹181.96,13.57%,Cash,No,,No,20241207
TXN00027136,2025-08-19,STR01367,CUS01440,PRD00829,SUP167,App,2,₹120.00,7.64%,₹9.17,₹110.83,₹221.66,₹168.26,₹53.40,24.09%,UPI,No,,No,20250819
TXN00027137,2025-03-24,STR01164,CUS19191,PRD00049,SUP064,In-Store,1,₹200.00,0.09%,₹0.18,₹199.82,₹199.82,₹149.37,₹50.45,25.25%,Debit Card,No,,No,20250324
TXN00027138,2024-05-14,STR01330,CUS18209,PRD01471,SUP228,In-Store,2,₹305.00,1.54%,₹4.70,₹300.30,₹600.60,₹413.72,₹186.88,31.12%,UPI,No,,No,20240514
TXN00027139,2024-12-20,STR01237,CUS09181,PRD00325,SUP185,Online,1,₹99.00,8.59%,₹8.50,₹90.50,₹90.50,₹73.20,₹17.30,19.12%,Cash,Yes,Christmas,No,20241220
TXN00027140,2025-07-10,STR01371,CUS16215,PRD01314,SUP052,In-Store,3,₹335.00,37.75%,₹126.46,₹208.54,₹625.62,₹799.35,-₹173.73,-27.77%,Debit Card,No,,No,20250710
TXN00027141,2025-12-24,STR01348,CUS09133,PRD01800,SUP127,Online,3,₹50.00,5.93%,₹2.97,₹47.03,₹141.09,₹118.83,₹22.26,15.78%,UPI,Yes,Christmas,No,20251224
TXN00027142,2024-06-05,STR01077,CUS08873,PRD00938,SUP245,In-Store,5,₹344.00,4.73%,₹16.27,₹327.73,"₹1,638.65","₹1,422.30",₹216.35,13.20%,Wallet,No,,No,20240605
TXN00027143,2025-12-10,STR01015,CUS06033,PRD01260,SUP038,Online,4,₹329.00,1.82%,₹5.99,₹323.01,"₹1,292.04",₹989.52,₹302.52,23.41%,Cash,No,,No,20251210
TXN00027144,2025-08-17,STR01141,CUS11685,PRD01180,SUP218,In-Store,2,₹125.00,12.66%,₹15.83,₹109.17,₹218.34,₹213.72,₹4.62,2.12%,UPI,Yes,Independence Day Sale,No,20250817
TXN00027145,2025-08-03,STR01494,CUS00648,PRD00965,SUP143,In-Store,5,₹205.00,7.14%,₹14.64,₹190.36,₹951.80,₹824.00,₹127.80,13.43%,UPI,No,,No,20250803
TXN00027146,2024-06-19,STR01383,CUS04460,PRD00350,SUP157,App,2,₹164.00,17.88%,₹29.32,₹134.68,₹269.36,₹275.96,-₹6.60,-2.45%,UPI,No,,No,20240619
TXN00027147,2024-07-13,STR01368,CUS01442,PRD00727,SUP135,In-Store,2,₹180.00,3.99%,₹7.18,₹172.82,₹345.64,₹299.12,₹46.52,13.46%,Debit Card,No,,No,20240713
TXN00027148,2024-05-31,STR01318,CUS01006,PRD01023,SUP078,In-Store,4,₹154.00,4.46%,₹6.87,₹147.13,₹588.52,₹457.36,₹131.16,22.29%,UPI,No,,No,20240531
TXN00027149,2025-02-09,STR01128,CUS11597,PRD01581,SUP036,In-Store,5,₹199.00,9.63%,₹19.16,₹179.84,₹899.20,₹852.20,₹47.00,5.23%,Debit Card,No,,No,20250209
TXN00027150,2024-12-17,STR01489,CUS12203,PRD01206,SUP051,In-Store,1,₹565.00,15.21%,₹85.94,₹479.06,₹479.06,₹457.24,₹21.82,4.55%,Debit Card,No,,No,20241217
TXN00027151,2024-09-27,STR01463,CUS06522,PRD01267,SUP126,In-Store,1,₹30.00,15.57%,₹4.67,₹25.33,₹25.33,₹21.88,₹3.45,13.62%,UPI,No,,No,20240927
TXN00027152,2025-03-18,STR01368,CUS15495,PRD00957,SUP008,App,5,₹259.00,23.32%,₹60.40,₹198.60,₹993.00,"₹1,046.25",-₹53.25,-5.36%,UPI,Yes,Holi,No,20250318
TXN00027153,2024-02-06,STR01447,CUS02077,PRD00416,SUP208,In-Store,3,₹149.00,17.89%,₹26.66,₹122.34,₹367.02,₹332.34,₹34.68,9.45%,Cash,No,,No,20240206
TXN00027154,2024-12-08,STR01025,CUS18925,PRD00154,SUP143,App,3,₹325.00,11.06%,₹35.95,₹289.05,₹867.15,₹813.93,₹53.22,6.14%,Credit Card,No,,No,20241208
TXN00027155,2025-02-07,STR01261,CUS18875,PRD00090,SUP214,In-Store,3,₹469.00,9.86%,₹46.24,₹422.76,"₹1,268.28","₹1,125.48",₹142.80,11.26%,UPI,No,,No,20250207
TXN00027156,2025-12-05,STR01349,CUS07165,PRD01209,SUP276,In-Store,5,₹130.00,17.44%,₹22.67,₹107.33,₹536.65,₹559.15,-₹22.50,-4.19%,Cash,No,,No,20251205
TXN00027157,2024-05-25,STR01327,CUS16845,PRD01679,SUP278,In-Store,1,₹319.00,15.07%,₹48.07,₹270.93,₹270.93,₹274.81,-₹3.88,-1.43%,Credit Card,No,,No,20240525
TXN00027158,2025-07-22,STR01349,CUS06783,PRD00273,SUP052,Online,4,₹229.00,6.25%,₹14.31,₹214.69,₹858.76,₹614.76,₹244.00,28.41%,Wallet,No,,No,20250722
TXN00027159,2024-10-15,STR01481,CUS17805,PRD01909,SUP053,App,3,₹50.00,7.98%,₹3.99,₹46.01,₹138.03,₹114.30,₹23.73,17.19%,Debit Card,Yes,Dussehra,No,20241015
TXN00027160,2024-07-29,STR01296,CUS04469,PRD00908,SUP190,In-Store,1,"₹1,414.00",0.64%,₹9.05,"₹1,404.95","₹1,404.95","₹1,171.88",₹233.07,16.59%,Cash,No,,Yes,20240729
TXN00027161,2024-02-16,STR01400,CUS13542,PRD00283,SUP235,In-Store,4,₹50.00,3.99%,₹2.00,₹48.00,₹192.00,₹161.96,₹30.04,15.65%,UPI,No,,No,20240216
TXN00027162,2025-08-15,STR01158,CUS01448,PRD01519,SUP210,In-Store,5,₹115.00,0.14%,₹0.16,₹114.84,₹574.20,₹481.35,₹92.85,16.17%,Debit Card,Yes,Independence Day Sale,No,20250815
TXN00027163,2024-06-07,STR01210,CUS03916,PRD00488,SUP089,In-Store,3,₹19.00,8.37%,₹1.59,₹17.41,₹52.23,₹42.06,₹10.17,19.47%,UPI,No,,No,20240607
TXN00027164,2024-04-15,STR01312,CUS05964,PRD01158,SUP044,Online,5,₹225.00,3.92%,₹8.82,₹216.18,"₹1,080.90",₹770.90,₹310.00,28.68%,Cash,No,,No,20240415
TXN00027165,2025-01-26,STR01254,CUS05161,PRD00606,SUP177,In-Store,5,₹659.00,14.30%,₹94.24,₹564.76,"₹2,823.80","₹2,639.60",₹184.20,6.52%,Debit Card,Yes,Republic Day Sale,No,20250126
TXN00027166,2024-11-05,STR01267,CUS19917,PRD01692,SUP234,App,3,₹40.00,20.01%,₹8.00,₹32.00,₹96.00,₹85.11,₹10.89,11.34%,Credit Card,Yes,Diwali,No,20241105
TXN00027167,2024-01-21,STR01272,CUS04054,PRD00117,SUP210,In-Store,1,₹64.00,13.29%,₹8.51,₹55.49,₹55.49,₹42.10,₹13.39,24.13%,Credit Card,No,,No,20240121
TXN00027168,2024-02-18,STR01078,CUS01571,PRD00987,SUP131,In-Store,3,₹155.00,2.71%,₹4.20,₹150.80,₹452.40,₹373.29,₹79.11,17.49%,Credit Card,No,,No,20240218
TXN00027169,2024-12-20,STR01435,CUS10186,PRD00239,SUP009,Online,3,₹339.00,1.78%,₹6.03,₹332.97,₹998.91,₹746.52,₹252.39,25.27%,Cash,Yes,Christmas,No,20241220
TXN00027170,2025-06-14,STR01091,CUS10142,PRD01766,SUP249,Online,3,₹155.00,18.83%,₹29.19,₹125.81,₹377.43,₹366.09,₹11.34,3.00%,Cash,No,,No,20250614
TXN00027171,2024-11-23,STR01096,CUS07507,PRD00743,SUP273,In-Store,5,₹65.00,5.17%,₹3.36,₹61.64,₹308.20,₹263.55,₹44.65,14.49%,Debit Card,No,,No,20241123
TXN00027172,2024-05-05,STR01122,CUS16113,PRD01264,SUP141,In-Store,2,₹165.00,1.08%,₹1.78,₹163.22,₹326.44,₹252.24,₹74.20,22.73%,UPI,No,,No,20240505
TXN00027173,2024-11-13,STR01064,CUS08843,PRD00677,SUP243,Online,3,₹100.00,9.07%,₹9.07,₹90.93,₹272.79,₹196.41,₹76.38,28.00%,Credit Card,No,,No,20241113
TXN00027174,2025-01-04,STR01470,CUS19659,PRD01923,SUP137,In-Store,3,"₹1,694.00",14.36%,₹243.26,"₹1,450.74","₹4,352.22","₹3,672.54",₹679.68,15.62%,Cash,No,,No,20250104
TXN00027175,2024-07-15,STR01462,CUS04418,PRD00970,SUP221,Online,2,₹50.00,10.52%,₹5.26,₹44.74,₹89.48,₹77.16,₹12.32,13.77%,UPI,No,,No,20240715
TXN00027176,2025-04-07,STR01295,CUS14838,PRD00185,SUP267,App,2,₹200.00,2.93%,₹5.86,₹194.14,₹388.28,₹294.58,₹93.70,24.13%,Debit Card,Yes,Eid,No,20250407
TXN00027177,2024-01-25,STR01483,CUS08910,PRD01429,SUP004,In-Store,5,₹99.00,8.85%,₹8.76,₹90.24,₹451.20,₹410.45,₹40.75,9.03%,Wallet,Yes,Republic Day Sale,No,20240125
TXN00027178,2024-01-05,STR01106,CUS15412,PRD01134,SUP163,App,2,₹534.00,7.53%,₹40.21,₹493.79,₹987.58,₹887.80,₹99.78,10.10%,Cash,No,,No,20240105
TXN00027179,2025-02-06,STR01100,CUS02341,PRD01639,SUP295,Online,5,₹45.00,4.26%,₹1.92,₹43.08,₹215.40,₹156.60,₹58.80,27.30%,Credit Card,No,,No,20250206
TXN00027180,2025-09-05,STR01056,CUS15593,PRD00414,SUP289,In-Store,4,₹915.00,6.78%,₹62.04,₹852.96,"₹3,411.84","₹2,893.20",₹518.64,15.20%,Cash,No,,No,20250905
TXN00027181,2025-10-23,STR01494,CUS09505,PRD00509,SUP138,In-Store,3,₹105.00,8.90%,₹9.34,₹95.66,₹286.98,₹241.35,₹45.63,15.90%,Cash,No,,No,20251023
TXN00027182,2024-02-20,STR01020,CUS01956,PRD01633,SUP176,Online,4,₹75.00,8.85%,₹6.64,₹68.36,₹273.44,₹228.96,₹44.48,16.27%,Wallet,No,,No,20240220
TXN00027183,2024-12-10,STR01273,CUS01881,PRD01226,SUP125,Online,1,₹44.00,3.15%,₹1.39,₹42.61,₹42.61,₹35.06,₹7.55,17.72%,Cash,No,,No,20241210
TXN00027184,2024-10-02,STR01264,CUS17345,PRD00477,SUP205,Online,2,₹204.00,7.71%,₹15.73,₹188.27,₹376.54,₹296.44,₹80.10,21.27%,Wallet,No,,No,20241002
TXN00027185,2025-04-20,STR01380,CUS16306,PRD00784,SUP187,In-Store,5,₹175.00,11.02%,₹19.29,₹155.71,₹778.55,₹605.10,₹173.45,22.28%,Cash,No,,No,20250420
TXN00027186,2025-09-15,STR01051,CUS10226,PRD00132,SUP114,In-Store,5,₹125.00,2.22%,₹2.78,₹122.22,₹611.10,₹486.80,₹124.30,20.34%,UPI,No,,No,20250915
TXN00027187,2024-08-13,STR01081,CUS17351,PRD00758,SUP037,In-Store,2,₹45.00,8.54%,₹3.84,₹41.16,₹82.32,₹77.24,₹5.08,6.17%,Cash,Yes,Independence Day Sale,No,20240813
TXN00027188,2024-04-30,STR01324,CUS19747,PRD01500,SUP026,In-Store,4,₹145.00,4.98%,₹7.22,₹137.78,₹551.12,₹481.24,₹69.88,12.68%,UPI,No,,No,20240430
TXN00027189,2024-02-01,STR01487,CUS06633,PRD00140,SUP261,Online,1,₹125.00,6.51%,₹8.14,₹116.86,₹116.86,₹91.80,₹25.06,21.44%,Cash,No,,No,20240201
TXN00027190,2025-03-26,STR01039,CUS14054,PRD00109,SUP053,In-Store,5,"₹1,160.00",8.53%,₹98.95,"₹1,061.05","₹5,305.25","₹3,857.30","₹1,447.95",27.29%,UPI,No,,Yes,20250326
TXN00027191,2024-06-26,STR01349,CUS13386,PRD00475,SUP221,Online,5,₹70.00,15.70%,₹10.99,₹59.01,₹295.05,₹288.15,₹6.90,2.34%,UPI,No,,No,20240626
TXN00027192,2024-10-11,STR01131,CUS13411,PRD00893,SUP068,In-Store,3,₹194.00,6.59%,₹12.78,₹181.22,₹543.66,₹401.28,₹142.38,26.19%,Net Banking,Yes,Dussehra,No,20241011
TXN00027193,2025-06-22,STR01327,CUS07832,PRD01948,SUP036,In-Store,4,₹374.00,2.17%,₹8.12,₹365.88,"₹1,463.52",₹999.52,₹464.00,31.70%,UPI,No,,No,20250622
TXN00027194,2024-08-08,STR01472,CUS16641,PRD00023,SUP261,App,5,₹74.00,37.06%,₹27.42,₹46.58,₹232.90,₹267.80,-₹34.90,-14.98%,Net Banking,No,,No,20240808
TXN00027195,2025-10-31,STR01105,CUS13454,PRD00953,SUP042,Phone-Order,1,₹125.00,18.95%,₹23.69,₹101.31,₹101.31,₹88.06,₹13.25,13.08%,Cash,Yes,Diwali,No,20251031
TXN00027196,2024-02-10,STR01424,CUS05611,PRD01055,SUP092,In-Store,3,₹359.00,4.24%,₹15.22,₹343.78,"₹1,031.34",₹940.56,₹90.78,8.80%,Debit Card,No,,Yes,20240210
TXN00027197,2024-01-18,STR01232,CUS17392,PRD00776,SUP052,Online,2,₹130.00,17.87%,₹23.23,₹106.77,₹213.54,₹224.70,-₹11.16,-5.23%,UPI,No,,No,20240118
TXN00027198,2025-10-28,STR01489,CUS14140,PRD00800,SUP272,In-Store,5,₹110.00,3.58%,₹3.94,₹106.06,₹530.30,₹415.05,₹115.25,21.73%,Cash,Yes,Diwali,No,20251028
TXN00027199,2025-10-15,STR01241,CUS01198,PRD01913,SUP186,App,5,₹495.00,9.51%,₹47.07,₹447.93,"₹2,239.65","₹1,912.70",₹326.95,14.60%,Cash,Yes,Dussehra,No,20251015
TXN00027200,2024-08-05,STR01233,CUS11064,PRD01722,SUP283,Online,5,₹79.00,4.83%,₹3.82,₹75.18,₹375.90,₹337.15,₹38.75,10.31%,Credit Card,No,,No,20240805
TXN00027201,2024-11-07,STR01254,CUS18246,PRD00843,SUP084,Online,4,₹134.00,2.31%,₹3.10,₹130.90,₹523.60,₹360.64,₹162.96,31.12%,Credit Card,No,,No,20241107
TXN00027202,2025-10-28,STR01271,CUS08575,PRD00425,SUP284,In-Store,1,₹189.00,0.61%,₹1.15,₹187.85,₹187.85,₹162.57,₹25.28,13.46%,Wallet,Yes,Diwali,No,20251028
TXN00027203,2024-12-08,STR01131,CUS00543,PRD00428,SUP186,Online,4,"₹1,150.00",1.32%,₹15.18,"₹1,134.82","₹4,539.28","₹3,428.92","₹1,110.36",24.46%,Debit Card,No,,No,20241208
TXN00027204,2025-08-03,STR01278,CUS02506,PRD01017,SUP169,Phone-Order,3,₹39.00,7.02%,₹2.74,₹36.26,₹108.78,₹85.65,₹23.13,21.26%,Cash,No,,No,20250803
TXN00027205,2024-05-17,STR01110,CUS07677,PRD01160,SUP220,Phone-Order,5,₹184.00,0.20%,₹0.37,₹183.63,₹918.15,₹625.90,₹292.25,31.83%,UPI,No,,No,20240517
TXN00027206,2024-03-24,STR01463,CUS07244,PRD01990,SUP134,In-Store,1,₹40.00,3.81%,₹1.52,₹38.48,₹38.48,₹31.55,₹6.93,18.01%,UPI,No,,No,20240324
TXN00027207,2024-12-09,STR01043,CUS05522,PRD00748,SUP154,In-Store,1,₹80.00,22.82%,₹18.26,₹61.74,₹61.74,₹64.79,-₹3.05,-4.94%,Cash,No,,No,20241209
TXN00027208,2025-10-17,STR01259,CUS00747,PRD00834,SUP114,Online,4,₹340.00,4.18%,₹14.21,₹325.79,"₹1,303.16","₹1,090.36",₹212.80,16.33%,Net Banking,No,,No,20251017
TXN00027209,2025-11-23,STR01097,CUS03282,PRD01847,SUP170,App,3,₹60.00,9.64%,₹5.78,₹54.22,₹162.66,₹136.44,₹26.22,16.12%,UPI,No,,No,20251123
TXN00027210,2025-08-24,STR01397,CUS10832,PRD00046,SUP216,Online,5,₹130.00,2.70%,₹3.51,₹126.49,₹632.45,₹514.85,₹117.60,18.59%,Debit Card,No,,No,20250824
TXN00027211,2024-01-09,STR01356,CUS15730,PRD00463,SUP025,In-Store,4,₹604.00,3.61%,₹21.80,₹582.20,"₹2,328.80","₹1,888.40",₹440.40,18.91%,UPI,No,,No,20240109
TXN00027212,2024-09-03,STR01149,CUS08868,PRD00613,SUP155,Online,2,₹284.00,6.93%,₹19.68,₹264.32,₹528.64,₹480.74,₹47.90,9.06%,UPI,No,,No,20240903
TXN00027213,2024-04-26,STR01044,CUS14420,PRD00572,SUP180,Online,2,₹410.00,1.39%,₹5.70,₹404.30,₹808.60,₹625.84,₹182.76,22.60%,Credit Card,No,,No,20240426
TXN00027214,2024-05-25,STR01022,CUS17387,PRD00588,SUP041,In-Store,1,₹154.00,0.99%,₹1.52,₹152.48,₹152.48,₹134.24,₹18.24,11.96%,Credit Card,No,,No,20240525
TXN00027215,2024-08-29,STR01192,CUS18374,PRD00225,SUP178,In-Store,1,₹105.00,2.98%,₹3.13,₹101.87,₹101.87,₹84.39,₹17.48,17.16%,Net Banking,No,,No,20240829
TXN00027216,2025-03-21,STR01174,CUS00286,PRD00130,SUP038,App,1,₹370.00,1.79%,₹6.62,₹363.38,₹363.38,₹297.18,₹66.20,18.22%,Debit Card,No,,No,20250321
TXN00027217,2024-01-22,STR01470,CUS12584,PRD00607,SUP124,In-Store,1,₹165.00,8.18%,₹13.50,₹151.50,₹151.50,₹137.53,₹13.97,9.22%,UPI,Yes,Republic Day Sale,No,20240122
TXN00027218,2024-02-24,STR01064,CUS14374,PRD00537,SUP157,App,4,₹175.00,7.08%,₹12.39,₹162.61,₹650.44,₹462.12,₹188.32,28.95%,UPI,No,,No,20240224
TXN00027219,2024-04-26,STR01210,CUS02835,PRD00745,SUP206,In-Store,5,₹250.00,23.65%,₹59.13,₹190.87,₹954.35,₹874.70,₹79.65,8.35%,UPI,No,,No,20240426
TXN00027220,2024-10-29,STR01339,CUS15337,PRD00372,SUP193,In-Store,5,₹70.00,4.19%,₹2.93,₹67.07,₹335.35,₹290.80,₹44.55,13.28%,Credit Card,Yes,Diwali,No,20241029
TXN00027221,2024-02-03,STR01255,CUS19143,PRD00447,SUP017,In-Store,5,₹104.00,21.36%,₹22.21,₹81.79,₹408.95,₹433.20,-₹24.25,-5.93%,Wallet,No,,No,20240203
TXN00027222,2025-06-07,STR01053,CUS15977,PRD01044,SUP278,App,1,₹34.00,5.64%,₹1.92,₹32.08,₹32.08,₹29.16,₹2.92,9.10%,Debit Card,No,,No,20250607
TXN00027223,2024-08-01,STR01418,CUS18692,PRD01279,SUP143,In-Store,3,₹79.00,20.50%,₹16.20,₹62.80,₹188.40,₹207.78,-₹19.38,-10.29%,Debit Card,No,,No,20240801
TXN00027224,2025-06-23,STR01440,CUS06094,PRD00114,SUP161,In-Store,1,₹85.00,7.19%,₹6.11,₹78.89,₹78.89,₹59.68,₹19.21,24.35%,Wallet,No,,No,20250623
TXN00027225,2024-09-30,STR01258,CUS13880,PRD01471,SUP155,Online,1,₹305.00,4.07%,₹12.41,₹292.59,₹292.59,₹206.86,₹85.73,29.30%,UPI,No,,No,20240930
TXN00027226,2024-07-16,STR01009,CUS07844,PRD01472,SUP086,In-Store,5,₹59.00,2.38%,₹1.40,₹57.60,₹288.00,₹234.55,₹53.45,18.56%,Cash,No,,No,20240716
TXN00027227,2024-07-16,STR01014,CUS13132,PRD00337,SUP151,App,4,₹65.00,24.95%,₹16.22,₹48.78,₹195.12,₹211.44,-₹16.32,-8.36%,Cash,No,,No,20240716
TXN00027228,2024-11-28,STR01169,CUS14091,PRD00262,SUP033,Phone-Order,5,₹539.00,9.26%,₹49.91,₹489.09,"₹2,445.45","₹1,924.70",₹520.75,21.29%,Net Banking,No,,No,20241128
TXN00027229,2025-05-16,STR01427,CUS12766,PRD00621,SUP067,Online,3,₹29.00,0.66%,₹0.19,₹28.81,₹86.43,₹63.75,₹22.68,26.24%,Wallet,No,,No,20250516
TXN00027230,2025-09-14,STR01167,CUS06461,PRD01395,SUP205,In-Store,2,₹285.00,7.09%,₹20.21,₹264.79,₹529.58,₹442.72,₹86.86,16.40%,UPI,No,,No,20250914
TXN00027231,2024-09-10,STR01352,CUS08707,PRD01813,SUP163,In-Store,2,₹370.00,0.90%,₹3.33,₹366.67,₹733.34,₹633.04,₹100.30,13.68%,Cash,No,,No,20240910
TXN00027232,2025-02-06,STR01005,CUS10639,PRD00594,SUP088,In-Store,1,₹29.00,21.19%,₹6.15,₹22.85,₹22.85,₹25.35,-₹2.50,-10.94%,Cash,No,,No,20250206
TXN00027233,2024-05-26,STR01100,CUS08417,PRD01546,SUP068,Online,1,₹495.00,14.28%,₹70.69,₹424.31,₹424.31,₹344.93,₹79.38,18.71%,Wallet,No,,No,20240526
TXN00027234,2025-02-05,STR01275,CUS05342,PRD00456,SUP069,In-Store,5,₹90.00,13.26%,₹11.93,₹78.07,₹390.35,₹384.10,₹6.25,1.60%,UPI,No,,No,20250205
TXN00027235,2024-05-17,STR01291,CUS07340,PRD00271,SUP103,In-Store,4,₹869.00,22.86%,₹198.65,₹670.35,"₹2,681.40","₹2,962.08",-₹280.68,-10.47%,Credit Card,No,,Yes,20240517
TXN00027236,2024-08-22,STR01238,CUS14436,PRD01951,SUP142,In-Store,3,₹459.00,16.68%,₹76.56,₹382.44,"₹1,147.32",₹972.69,₹174.63,15.22%,Wallet,No,,Yes,20240822
TXN00027237,2025-12-19,STR01272,CUS11658,PRD00205,SUP213,Online,3,₹89.00,11.21%,₹9.98,₹79.02,₹237.06,₹189.96,₹47.10,19.87%,Credit Card,No,,Yes,20251219
TXN00027238,2025-08-03,STR01117,CUS05222,PRD00433,SUP227,In-Store,4,₹350.00,19.78%,₹69.23,₹280.77,"₹1,123.08","₹1,112.44",₹10.64,0.95%,UPI,No,,No,20250803
TXN00027239,2025-11-06,STR01291,CUS11560,PRD01599,SUP239,In-Store,4,₹70.00,0.64%,₹0.45,₹69.55,₹278.20,₹220.64,₹57.56,20.69%,Debit Card,No,,No,20251106
TXN00027240,2024-05-02,STR01083,CUS06146,PRD01508,SUP225,In-Store,3,₹240.00,0.46%,₹1.10,₹238.90,₹716.70,₹548.34,₹168.36,23.49%,Wallet,No,,No,20240502
TXN00027241,2025-09-03,STR01292,CUS17639,PRD01380,SUP001,In-Store,4,₹150.00,7.28%,₹10.92,₹139.08,₹556.32,₹431.64,₹124.68,22.41%,UPI,No,,No,20250903
TXN00027242,2025-09-17,STR01022,CUS10445,PRD00352,SUP255,In-Store,2,₹105.00,20.69%,₹21.72,₹83.28,₹166.56,₹161.38,₹5.18,3.11%,Debit Card,No,,No,20250917
TXN00027243,2025-02-02,STR01236,CUS18863,PRD01754,SUP049,In-Store,5,₹750.00,7.36%,₹55.20,₹694.80,"₹3,474.00","₹2,898.15",₹575.85,16.58%,Cash,No,,No,20250202
TXN00027244,2025-09-08,STR01468,CUS04637,PRD01194,SUP063,Online,1,₹334.00,3.84%,₹12.83,₹321.17,₹321.17,₹267.66,₹53.51,16.66%,Credit Card,No,,No,20250908
TXN00027245,2024-07-15,STR01012,CUS04942,PRD01077,SUP103,Online,5,₹244.00,2.08%,₹5.08,₹238.92,"₹1,194.60",₹953.25,₹241.35,20.20%,Cash,No,,No,20240715
TXN00027246,2024-11-06,STR01263,CUS18726,PRD01996,SUP271,In-Store,4,₹454.00,14.82%,₹67.28,₹386.72,"₹1,546.88","₹1,426.00",₹120.88,7.81%,Credit Card,No,,No,20241106
TXN00027247,2025-06-19,STR01122,CUS10168,PRD00806,SUP087,Online,2,₹129.00,3.09%,₹3.99,₹125.01,₹250.02,₹198.56,₹51.46,20.58%,Wallet,No,,No,20250619
TXN00027248,2024-07-07,STR01212,CUS14567,PRD01869,SUP032,App,1,₹89.00,19.36%,₹17.23,₹71.77,₹71.77,₹64.70,₹7.07,9.85%,UPI,No,,No,20240707
TXN00027249,2024-10-12,STR01091,CUS01113,PRD00275,SUP271,In-Store,2,"₹1,475.00",5.86%,₹86.44,"₹1,388.56","₹2,777.12","₹1,932.14",₹844.98,30.43%,UPI,Yes,Dussehra,No,20241012
TXN00027250,2025-01-26,STR01380,CUS16483,PRD01641,SUP073,Online,1,₹65.00,0.29%,₹0.19,₹64.81,₹64.81,₹56.69,₹8.12,12.53%,UPI,Yes,Republic Day Sale,No,20250126
TXN00027251,2025-04-04,STR01335,CUS18285,PRD00017,SUP003,Online,2,₹700.00,4.40%,₹30.80,₹669.20,"₹1,338.40",₹952.30,₹386.10,28.85%,UPI,No,,No,20250404
TXN00027252,2024-05-20,STR01424,CUS00007,PRD00345,SUP007,In-Store,2,₹130.00,1.13%,₹1.47,₹128.53,₹257.06,₹224.14,₹32.92,12.81%,Debit Card,No,,No,20240520
TXN00027253,2025-07-07,STR01253,CUS13054,PRD00007,SUP287,In-Store,1,₹80.00,8.76%,₹7.01,₹72.99,₹72.99,₹55.76,₹17.23,23.61%,Credit Card,No,,No,20250707
TXN00027254,2024-08-15,STR01052,CUS16922,PRD00387,SUP149,In-Store,1,₹105.00,3.92%,₹4.12,₹100.88,₹100.88,₹74.36,₹26.52,26.29%,Credit Card,Yes,Independence Day Sale,No,20240815
TXN00027255,2024-04-18,STR01394,CUS07342,PRD00154,SUP033,App,4,₹325.00,6.87%,₹22.33,₹302.67,"₹1,210.68","₹1,085.24",₹125.44,10.36%,Net Banking,No,,No,20240418
TXN00027256,2025-02-11,STR01090,CUS03785,PRD00843,SUP119,In-Store,5,₹134.00,34.80%,₹46.63,₹87.37,₹436.85,₹450.80,-₹13.95,-3.19%,Cash,No,,No,20250211
TXN00027257,2024-12-07,STR01420,CUS05717,PRD00219,SUP045,In-Store,3,₹95.00,12.91%,₹12.26,₹82.74,₹248.22,₹225.57,₹22.65,9.12%,Cash,No,,Yes,20241207
TXN00027258,2024-06-26,STR01322,CUS03062,PRD01898,SUP217,In-Store,2,₹65.00,5.54%,₹3.60,₹61.40,₹122.80,₹106.84,₹15.96,13.00%,Credit Card,No,,No,20240626
TXN00027259,2025-08-10,STR01149,CUS19111,PRD01774,SUP169,Online,4,₹60.00,31.79%,₹19.07,₹40.93,₹163.72,₹181.56,-₹17.84,-10.90%,UPI,Yes,Independence Day Sale,No,20250810
TXN00027260,2024-01-25,STR01422,CUS17241,PRD00993,SUP300,Online,2,₹189.00,18.70%,₹35.34,₹153.66,₹307.32,₹298.32,₹9.00,2.93%,Credit Card,Yes,Republic Day Sale,No,20240125
TXN00027261,2024-02-05,STR01282,CUS17541,PRD01401,SUP072,In-Store,1,₹40.00,2.28%,₹0.91,₹39.09,₹39.09,₹30.72,₹8.37,21.41%,Credit Card,No,,No,20240205
TXN00027262,2024-01-18,STR01040,CUS02892,PRD00918,SUP014,In-Store,3,₹475.00,5.32%,₹25.27,₹449.73,"₹1,349.19","₹1,070.34",₹278.85,20.67%,UPI,No,,No,20240118
TXN00027263,2024-05-13,STR01054,CUS07155,PRD00687,SUP284,App,5,₹110.00,8.79%,₹9.67,₹100.33,₹501.65,₹480.15,₹21.50,4.29%,Cash,No,,No,20240513
TXN00027264,2024-05-23,STR01197,CUS10079,PRD00946,SUP081,Online,3,₹485.00,2.40%,₹11.64,₹473.36,"₹1,420.08","₹1,103.40",₹316.68,22.30%,UPI,No,,No,20240523
TXN00027265,2025-11-28,STR01489,CUS06059,PRD00440,SUP235,Online,4,₹100.00,3.49%,₹3.49,₹96.51,₹386.04,₹299.44,₹86.60,22.43%,Cash,No,,No,20251128
TXN00027266,2024-04-18,STR01077,CUS08838,PRD00398,SUP224,In-Store,1,₹80.00,9.10%,₹7.28,₹72.72,₹72.72,₹56.61,₹16.11,22.15%,Wallet,No,,No,20240418
